4.923102896267502082e+00,-1.338407845280177089e+00,-1.344846588913430008e+00
4.915764544827633920e+00,-1.372973042588436110e+00,-1.345350454313348321e+00
4.902612792079219517e+00,-1.405887355112604986e+00,-1.344302726175028218e+00
4.900350926621938719e+00,-1.441978628825726361e+00,-1.346358446901340322e+00
4.868249171066847403e+00,-1.469102127897512711e+00,-1.340138780559723353e+00
4.847071948175710965e+00,-1.499295951046005992e+00,-1.337022561643294916e+00
4.836748973231707716e+00,-1.532791850314453530e+00,-1.337009674859310548e+00
4.833535836326332991e+00,-1.568618092129062891e+00,-1.339065749002976702e+00
4.813568731323246475e+00,-1.598943249715705228e+00,-1.336466860038580728e+00
4.787929705317501394e+00,-1.627180722217233200e+00,-1.332316489959988415e+00
4.773066947975324936e+00,-1.658972519298282045e+00,-1.331269577570473706e+00
4.761627405274902358e+00,-1.691936968950612519e+00,-1.331257132034987967e+00
4.749957619978975032e+00,-1.724818709524203353e+00,-1.331244776152543663e+00
4.734439740883654046e+00,-1.756260295316573350e+00,-1.330198009390249014e+00
4.711494345339938938e+00,-1.784802669563017474e+00,-1.327082567656994172e+00
4.697375872481933001e+00,-1.816622243831424122e+00,-1.326553167753457663e+00
4.681245630539535796e+00,-1.847611865563584033e+00,-1.325506784063318566e+00
4.666697924692765120e+00,-1.879189191872853160e+00,-1.324977682109413024e+00
4.655503243383699363e+00,-1.912131381368140648e+00,-1.325483056664108483e+00
4.631620049617556134e+00,-1.939731024104181190e+00,-1.322367927074619143e+00
4.604029071486784197e+00,-1.965554471150418703e+00,-1.318218490077231575e+00
4.590446705819297257e+00,-1.997309124304800232e+00,-1.318206936888682401e+00
4.576864902927996859e+00,-2.023660652319906550e+00,-1.317679910538044563e+00
4.559360646950270990e+00,-2.053617644457929270e+00,-1.316634132864504592e+00
4.529391723423652927e+00,-2.077730246782758972e+00,-1.311967700234446976e+00
4.509786184273820275e+00,-2.106474892584522252e+00,-1.310404776117948256e+00
4.495220093867536626e+00,-2.137556832455969502e+00,-1.310393657143479107e+00
4.482170738521444875e+00,-2.169384307615730645e+00,-1.310899950952837401e+00
4.427823782876586733e+00,-2.218801527327093570e+00,-1.303636860203756909e+00
4.410756433940130172e+00,-2.248412836345540455e+00,-1.303108894579526833e+00
4.395198139295366069e+00,-2.278788504427608164e+00,-1.303098224902432989e+00
4.370908157559594720e+00,-2.304500259331625500e+00,-1.300501378036797329e+00
4.326960915737882551e+00,-2.358028982453013178e+00,-1.296859912999194897e+00
4.303899519317179845e+00,-2.384023181467237240e+00,-1.294780523154870355e+00
4.287394602515330000e+00,-2.413637703442429228e+00,-1.294770299461255769e+00
4.275695868943174993e+00,-2.446042910499076850e+00,-1.296311926538897152e+00
4.258757420044982034e+00,-2.475454640472841472e+00,-1.296301893602579858e+00
4.220069047797113448e+00,-2.491837285391525825e+00,-1.289567796862099547e+00
4.199510737871874788e+00,-2.518845415217521477e+00,-1.288523380128349993e+00
4.191146079936631352e+00,-2.547657094427008495e+00,-1.290583990187309071e+00
4.167688503224057150e+00,-2.578517143505711484e+00,-1.289538487723220772e+00
4.146567218802669430e+00,-2.605081978742188831e+00,-1.288494342835986073e+00
4.115546844832188356e+00,-2.625171268964840987e+00,-1.284346828262629359e+00
4.101583755538227294e+00,-2.650472811135986984e+00,-1.284855980883954141e+00
4.084825883823766546e+00,-2.679716651316152554e+00,-1.285363997771186595e+00
4.066785066494969847e+00,-2.713934588150327176e+00,-1.286387909869471713e+00
4.047976206630941043e+00,-2.741857881687209009e+00,-1.286378788042661592e+00
4.020605368316148898e+00,-2.757950527642170080e+00,-1.282750186163071460e+00
3.999912130724691206e+00,-2.784429894365599623e+00,-1.282223992936697865e+00
3.985318543769784672e+00,-2.815258754220585136e+00,-1.283766950273309115e+00
3.962679678019100482e+00,-2.840325723841233163e+00,-1.282723589710081269e+00
3.939881854168493902e+00,-2.865209879984190522e+00,-1.281680434933995860e+00
3.916926749766027172e+00,-2.889910031060336948e+00,-1.280637247264774015e+00
3.892278465642136087e+00,-2.913254804213420979e+00,-1.279077022714563805e+00
3.876664074384108982e+00,-2.943480227861654974e+00,-1.280620348900917804e+00
3.854732295630242778e+00,-2.968857605098964125e+00,-1.280094793328678593e+00
3.837167516927772581e+00,-2.997676303675822052e+00,-1.281121195275477298e+00
3.807356496952769565e+00,-3.016684709402379649e+00,-1.278009331959251593e+00
3.787929059439706592e+00,-3.043984967079822024e+00,-1.278518549521955983e+00
3.765329599412143402e+00,-3.068688922384904760e+00,-1.277993354023193140e+00
3.745521728817966078e+00,-3.095710687302966946e+00,-1.278502764326467922e+00
3.728454185234737928e+00,-3.125111221048152643e+00,-1.280046912854744035e+00
3.695094137875222895e+00,-3.140503869400124159e+00,-1.275900921748424954e+00
3.668954130400344127e+00,-3.161955875246133640e+00,-1.274341431147330894e+00
3.648460415756725972e+00,-3.188333704552504866e+00,-1.274851210023477011e+00
3.630639476080272043e+00,-3.217166713682885870e+00,-1.276395747019973159e+00
3.608317880716888748e+00,-3.241985566530620755e+00,-1.276388456207182776e+00
3.580163632093196213e+00,-3.261383650096096876e+00,-1.274312038754252585e+00
3.554722408873277395e+00,-3.283193339971907765e+00,-1.273270368994287693e+00
3.537525661281894163e+00,-3.312814199385436975e+00,-1.275332583480651261e+00
3.521995826671335372e+00,-3.337560799889643715e+00,-1.276878611092267413e+00
3.499643589047797931e+00,-3.369092395018513209e+00,-1.278422664845166423e+00
3.471396407380108240e+00,-3.381399327063709936e+00,-1.275313052947465442e+00
3.447928935407889472e+00,-3.405085776523083751e+00,-1.275306397188889163e+00
3.426996079958813279e+00,-3.431369709333440543e+00,-1.276334421278696674e+00
3.407200659838380385e+00,-3.458914491055761875e+00,-1.277879965894220371e+00
3.373878570488425321e+00,-3.472338816615433643e+00,-1.274252269442966767e+00
3.337891075837523758e+00,-3.482642198709041459e+00,-1.269590019878816589e+00
3.318961031347945401e+00,-3.511058786710831381e+00,-1.271653135919863731e+00
3.306296408322726865e+00,-3.546519095780449771e+00,-1.276303028258785277e+00
3.285549160626219489e+00,-3.573344647891229631e+00,-1.277849080915673285e+00
3.233238762095834939e+00,-3.614987957004018426e+00,-1.276802738675570481e+00
3.205621415762306192e+00,-3.634053304606152945e+00,-1.275762256633029335e+00
3.184141432090165313e+00,-3.660271042400918162e+00,-1.277308710782659951e+00
3.162447273223648825e+00,-3.686361784322319757e+00,-1.278855275677978964e+00
3.138081729904164341e+00,-3.709342998015941362e+00,-1.279367171703860162e+00
3.106233306526442917e+00,-3.723165208543441018e+00,-1.276775045900871763e+00
3.081590253867866558e+00,-3.745765186986456552e+00,-1.277287117122206883e+00
3.062766689743648740e+00,-3.775778389566613491e+00,-1.280386105944577579e+00
3.034174667217269139e+00,-3.793512628960854283e+00,-1.279346358581750609e+00
3.012537394351828102e+00,-3.820223375698237334e+00,-1.281410890000047598e+00
2.980182403099345567e+00,-3.832945422933192514e+00,-1.278819145747135844e+00
2.958184126102592959e+00,-3.859338609112724416e+00,-1.280883881135180813e+00
2.929096033084284567e+00,-3.876265159952414496e+00,-1.279844349644997381e+00
2.903310395738751382e+00,-3.897664916303567928e+00,-1.280357097069535044e+00
2.881851454657904377e+00,-3.925181011276209553e+00,-1.282939638382958769e+00
2.855157457293024059e+00,-3.937167208014224151e+00,-1.281383627552996174e+00
2.828915808187510095e+00,-3.958064287378821433e+00,-1.281896650514901870e+00
2.805787118129077218e+00,-3.983568093824795930e+00,-1.283962014586718103e+00
2.777041788689007529e+00,-4.000924732857209065e+00,-1.283440482450317832e+00
2.754592198509077328e+00,-4.027731192648737135e+00,-1.286023446477458032e+00
2.720280564273127588e+00,-4.036620898193536533e+00,-1.282915045265780041e+00
2.688065324777290765e+00,-4.048474458834144585e+00,-1.280841466480851620e+00
2.670282030120984196e+00,-4.082922166327707991e+00,-1.286011823439167090e+00
2.642945508368005569e+00,-4.102560016396609832e+00,-1.286525640752668620e+00
2.614450134407841464e+00,-4.120364206045154631e+00,-1.286522031060213012e+00
2.584832043609797125e+00,-4.136312895925023270e+00,-1.286000981564450418e+00
2.555114510987245513e+00,-4.152044669435880131e+00,-1.285480129170907038e+00
2.530177554427612385e+00,-4.175896784439562914e+00,-1.287546545900398964e+00
2.505027295037047352e+00,-4.199598426035906051e+00,-1.289613080533880796e+00
1.944018917416287406e+00,-3.442562052409229967e+00,-1.039147154680614804e+00
1.941880054322585369e+00,-3.496436443449840947e+00,-1.051561530781598863e+00
1.899799278589705986e+00,-3.475058548444933226e+00,-1.041207340079007171e+00
1.808795111304700276e+00,-3.356967872286699794e+00,-1.001874158524890479e+00
1.776863268047871536e+00,-3.351666956046657653e+00,-9.966942730042424037e-01
1.746803485284754709e+00,-3.349543308222334037e+00,-9.925493961090134931e-01
1.716012490726088302e+00,-3.345422115720161127e+00,-9.878869902063689423e-01
1.685361294792148579e+00,-3.341030477362946893e+00,-9.832246262368139478e-01
1.639275000227785606e+00,-3.303133526904209027e+00,-9.687296504810343212e-01
1.620448925145640651e+00,-3.322668348462090915e+00,-9.713122248864924924e-01
1.552567117196902657e+00,-3.285779867804376142e+00,-9.547426995821884921e-01
1.521180045527525726e+00,-3.284962710652099549e+00,-9.511144063197235488e-01
1.493898962125323582e+00,-3.284226375743812820e+00,-9.480043679907202980e-01
1.533799498179365228e+00,-3.443665253820865413e+00,-9.914719510794179902e-01
1.450168752885384826e+00,-3.298599422965348804e+00,-9.469603040670975247e-01
1.404228999611833340e+00,-3.250685119595842831e+00,-9.303942988201148179e-01
1.345245944374626745e+00,-3.232691081016626278e+00,-9.200336866357097243e-01
1.314671444956185375e+00,-3.219695744388945791e+00,-9.138181550874967529e-01
1.290387131469553639e+00,-3.222729259208636066e+00,-9.122606521070634189e-01
1.270075062562614931e+00,-3.236472924645649396e+00,-9.138084765911359542e-01
1.247690081042507337e+00,-3.244624040160408729e+00,-9.138037158526337578e-01
1.230317072458487981e+00,-3.267216458304147864e+00,-9.179395717927699705e-01
1.175439256359746443e+00,-3.179954766900091379e+00,-8.910209630830803196e-01
1.140079354595048722e+00,-3.147096648674571728e+00,-8.796293620624932030e-01
1.114754618205517023e+00,-3.143304271579011822e+00,-8.765188994170796111e-01
1.090698966775433876e+00,-3.142991838101524049e+00,-8.744436646578506167e-01
1.060436678109001551e+00,-3.122186239052961110e+00,-8.666748529595277306e-01
1.034409201868699446e+00,-3.114058181244731660e+00,-8.625291710520479604e-01
1.013432989436167997e+00,-3.122400265284190457e+00,-8.630419380371360250e-01
9.892043415651423643e-01,-3.119451514362666433e+00,-8.604490338335006872e-01
9.655795595338992898e-01,-3.118173999970588195e+00,-8.583737690665771414e-01
9.394958694053008319e-01,-3.107390508818090424e+00,-8.537103688372170707e-01
9.140974049544086100e-01,-3.098259470964522588e+00,-8.495645753638414455e-01
8.903026562090734508e-01,-3.094537347131017579e+00,-8.469716072730101297e-01
8.705808423424409304e-01,-3.093609854413073901e+00,-8.454146430100163423e-01
8.469421866470046023e-01,-3.089549188969236138e+00,-8.428216620785518032e-01
8.211965502232557723e-01,-3.075900601678460244e+00,-8.376404618656203560e-01
7.965337701162453765e-01,-3.065807654367017410e+00,-8.334945010076294514e-01
7.728763012088191164e-01,-3.059290815409144049e+00,-8.303838107594518902e-01
7.493447334221083889e-01,-3.052589487220844777e+00,-8.272730352047561464e-01
7.267154796464738720e-01,-3.049490364300445844e+00,-8.251976319394911386e-01
7.011678972343472482e-01,-3.031058065956897973e+00,-8.189808270640048793e-01
6.780755014071305764e-01,-3.023801608872064062e+00,-8.158700086689694153e-01
6.558099269908109763e-01,-3.020167358609502362e+00,-8.137945322640488532e-01
6.342924358321371248e-01,-3.020171234883612499e+00,-8.127544312891310518e-01
6.115185382402396064e-01,-3.012397862074472243e+00,-8.096435572466107455e-01
5.882648426878591685e-01,-3.000635851197128279e+00,-8.054971871145872875e-01
5.660840391598134236e-01,-2.994420345992194310e+00,-8.029039762279317483e-01
5.442953275468415120e-01,-2.989949036594960141e+00,-8.008284274198457231e-01
5.236620049015531242e-01,-2.992968641362544702e+00,-8.008237450612859520e-01
5.014841628592804357e-01,-2.984351537418720834e+00,-7.977126862749456260e-01
4.796886436551776045e-01,-2.977483607566218993e+00,-7.951194121550813065e-01
4.571006831291962724e-01,-2.962779665877048885e+00,-7.904551080004796892e-01
4.360197051312542649e-01,-2.959421823642379046e+00,-7.888971847909109769e-01
4.156040153037858786e-01,-2.961674501179376584e+00,-7.888925322849621447e-01
3.946130258046042227e-01,-2.958013913310409304e+00,-7.873346791314870252e-01
3.723027065029196336e-01,-2.938808644656599522e+00,-7.816346860939767938e-01
3.509152513300142218e-01,-2.927133468737070476e+00,-7.780056554764129828e-01
3.305825380854088835e-01,-2.926857221852218860e+00,-7.774832583268516117e-01
3.100004122989770128e-01,-2.922581112936092129e+00,-7.759252645840771789e-01
2.898472852873468231e-01,-2.923940820633637472e+00,-7.759206420505265767e-01
2.712740266541473488e-01,-2.901846680003456136e+00,-7.697032453412855357e-01
2.507026465559146766e-01,-2.891355219860828107e+00,-7.665918387856341942e-01
2.306091815633273256e-01,-2.888434998206326654e+00,-7.655515866390102397e-01
2.106310273754713469e-01,-2.887301545858236729e+00,-7.650291122935291011e-01
1.906750556630967264e-01,-2.886026185236849173e+00,-7.645067102968833295e-01
1.705021201857218061e-01,-2.873020516259994217e+00,-7.608773548711494916e-01
1.505687758521079000e-01,-2.863733531154953660e+00,-7.582835874799706000e-01
1.308465759717271637e-01,-2.865895214310433037e+00,-7.587968220395205909e-01
1.110987640172789170e-01,-2.860189940962903243e+00,-7.572386883690965798e-01
9.141811887316378393e-02,-2.856276253047848712e+00,-7.561984124510144900e-01
7.187570163636913811e-02,-2.846428409353445765e+00,-7.536046202679461681e-01
5.238825688907747941e-02,-2.840306118868657581e+00,-7.520464370207028404e-01
3.282077010781894733e-02,-2.839839724345542660e+00,-7.520418475309542661e-01
1.332550984765967783e-02,-2.837303826962701336e+00,-7.515194423481686981e-01
-6.137764272331536208e-03,-2.834630125406789158e+00,-7.509969854838126624e-01
-2.490068491492795910e-02,-2.818312949204526685e+00,-7.468494159863602322e-01
-4.387585229210652638e-02,-2.809583457267442963e+00,-7.447733046168303339e-01
-6.346938623149939174e-02,-2.812290279700229600e+00,-7.458045067837413278e-01
-8.297231794050007048e-02,-2.812928874404220903e+00,-7.463178243680012036e-01
-1.023431689180928916e-01,-2.811502046735722349e+00,-7.463132975838433492e-01
-1.204002087181795105e-01,-2.794538567465901568e+00,-7.421655137166552896e-01
-1.385825572783601356e-01,-2.781304183198884061e+00,-7.390534774693184872e-01
-1.581094879020410182e-01,-2.783328052690523080e+00,-7.400847557555561007e-01
-1.772702022431533186e-01,-2.781368292722759872e+00,-7.400802174315295190e-01
-1.932524915168596646e-01,-2.775740566931723663e+00,-7.390404719281724599e-01
-2.105322169476432637e-01,-2.758185596924196403e+00,-7.348924313813537390e-01
-2.295148274626374607e-01,-2.755854137307969687e+00,-7.348878698088253669e-01
-2.492459612683801118e-01,-2.759132239185186464e+00,-7.364371469412321902e-01
-2.685024681009898773e-01,-2.758438883753325577e+00,-7.369506169165001008e-01
-2.883307931459277995e-01,-2.761428988893383174e+00,-7.384999804118655975e-01
-3.049702807197725019e-01,-2.743272631691896724e+00,-7.343517436697065692e-01
-3.238450092618611054e-01,-2.740270598423739212e+00,-7.343472334960614578e-01
-3.430201608573887895e-01,-2.739039473933715829e+00,-7.348607464504465225e-01
-3.618638802358225548e-01,-2.735767440615275436e+00,-7.348562618867334750e-01
-3.813815877563598855e-01,-2.736161704072728629e+00,-7.358877777159388289e-01
-3.976690456822634667e-01,-2.719334618374472434e+00,-7.322572768865770465e-01
-4.137449956791272032e-01,-2.702410416640810720e+00,-7.286266953789470868e-01
-4.323293750680532455e-01,-2.698636516748255332e+00,-7.286221669221439878e-01
-4.516905399101612817e-01,-2.698509595214121148e+00,-7.296537468007942007e-01
-4.714917060279678607e-01,-2.700126220844275338e+00,-7.312032962470600417e-01
-4.874878881620060556e-01,-2.684640590273928762e+00,-7.280906138064019428e-01
-5.059451470868291389e-01,-2.680343234096905558e+00,-7.280861024432448980e-01
-5.252810756201955478e-01,-2.679669717066203383e+00,-7.291176882762538947e-01
-5.460415601101757943e-01,-2.684475251279013097e+00,-7.317034921049057061e-01
-5.620905205821788986e-01,-2.670407797879364775e+00,-7.291087095656185735e-01
-5.774807338518507249e-01,-2.654375890222596901e+00,-7.259958303043466676e-01
-5.947082484978429839e-01,-2.645711802027292503e+00,-7.249551646853721332e-01
-6.128887786626353584e-01,-2.640653310758968253e+00,-7.249506324259953338e-01
-6.347660430106195628e-01,-2.648462555524315754e+00,-7.285726650989831077e-01
-6.492781388211451565e-01,-2.640184017518197201e+00,-7.275326392288252730e-01
-6.657458260780294568e-01,-2.629189458949584779e+00,-7.259738796723744780e-01
-6.832376922432567001e-01,-2.621781074462440131e+00,-7.254512280038974970e-01
-7.012472535175815480e-01,-2.616094162770602249e+00,-7.254467014378827017e-01
-7.216009832762010356e-01,-2.617629259157770782e+00,-7.275146356086235055e-01
-7.426252591042031836e-01,-2.620835939361140010e+00,-7.301007699642697579e-01
-7.562732100236804200e-01,-2.601925327451212855e+00,-7.264693653624344494e-01
-7.741410245889536190e-01,-2.595720079491867782e+00,-7.264648412850384096e-01
-7.939070234060728870e-01,-2.594847743233489989e+00,-7.280147646378930526e-01
-8.123840310509897744e-01,-2.590190527461245118e+00,-7.285283678472905811e-01
-8.315133838204332717e-01,-2.587208322519851222e+00,-7.295602215766521237e-01
-8.437909825298238742e-01,-2.566021260839029594e+00,-7.254103753447527225e-01
-8.628003583488319528e-01,-2.562796719978520432e+00,-7.264421444653048621e-01
-8.825224804040312510e-01,-2.561223749254197379e+00,-7.279921343533541922e-01
-9.008238453562459336e-01,-2.555913315992139001e+00,-7.285057369256284776e-01
-9.213076918301080775e-01,-2.555825829008095518e+00,-7.305739892333157348e-01
-9.358528165799824272e-01,-2.541325707167350068e+00,-7.284966310731234573e-01
-9.548111868470732233e-01,-2.537396518739661211e+00,-7.295285197317210590e-01
-9.753127521135530609e-01,-2.536862474617098240e+00,-7.315967723328274941e-01
-9.902338404638194591e-01,-2.530218469201100717e+00,-7.315928734062475680e-01
-1.009979481063059348e+00,-2.527632211781863703e+00,-7.331429315124963209e-01
-1.026508958329904964e+00,-2.517871650837248065e+00,-7.326201866033533738e-01
-1.042136196416179494e+00,-2.506250953989603403e+00,-7.315791585916546769e-01
-1.066782747652645025e+00,-2.507281626110413608e+00,-7.346833181220522313e-01
-1.081523568417820824e+00,-2.500081269012786933e+00,-7.346793977800878395e-01
-1.102953186720151857e+00,-2.500221773385449264e+00,-7.372660169487775805e-01
-1.118356659183761037e+00,-2.488106107246456755e+00,-7.362249400156027912e-01
-1.137177028716526372e+00,-2.482768090794148286e+00,-7.372568609306909826e-01
-1.159558011229527619e+00,-2.484134209977103769e+00,-7.403619131819371146e-01
-1.182019718570412214e+00,-2.485304003656060967e+00,-7.434669634308015418e-01
-1.199054961019062171e+00,-2.476077155803692698e+00,-7.434624017316983080e-01
-1.216024945910720856e+00,-2.466729183142252868e+00,-7.434578219783913866e-01
-1.234811469574066178e+00,-2.460634659035643601e+00,-7.444898044705509088e-01
-1.255484401709758835e+00,-2.457753611077627465e+00,-7.465583853044400753e-01
-1.279078025460706369e+00,-2.459719506848422554e+00,-7.501819334796208105e-01
-1.298860258825427438e+00,-2.454803829006051430e+00,-7.517322509430662825e-01
-1.314689480637309948e+00,-2.443088446443007822e+00,-7.512093841938772831e-01
-1.333423880106148429e+00,-2.436225816104999442e+00,-7.522414159664511102e-01
-1.351121096349936712e+00,-2.427570570422474816e+00,-7.527550929323190143e-01
-1.377974915397498501e+00,-2.433529971277756498e+00,-7.579337863849877621e-01
-1.400846753877521778e+00,-2.432701271907270257e+00,-7.610392797092602191e-01
-1.417505643833781415e+00,-2.421922678300153731e+00,-7.610346901481578330e-01
-1.434890750474237198e+00,-2.417442769154066529e+00,-7.625857567099836309e-01
-1.462109960077863757e+00,-2.422525695759605302e+00,-7.677647000001692756e-01
-1.481929744057456810e+00,-2.416121042639423067e+00,-7.693152301597309117e-01
-1.507184266242012960e+00,-2.417529140664976151e+00,-7.734575800821483771e-01
-1.522632691589470788e+00,-2.404409318250684713e+00,-7.729346591378485343e-01
-1.544647044231604927e+00,-2.400666231533963302e+00,-7.755219175685126309e-01
-1.575670450843235537e+00,-2.409303503612228781e+00,-7.822563524741361629e-01
-1.600094638142870007e+00,-2.408234186099738050e+00,-7.858805590434913002e-01
-1.628020761194695520e+00,-2.411604234435422711e+00,-7.910599793799313328e-01
-1.639902562660161767e+00,-2.393024273461098694e+00,-7.889818364684813012e-01
-1.662106531778479779e+00,-2.388250932688137596e+00,-7.915693269098309504e-01
-1.689038150982141939e+00,-2.389405732595486498e+00,-7.962304423089066052e-01
-1.718448616788061267e+00,-2.393342015199011019e+00,-8.019285279562815560e-01
-1.743209548366971617e+00,-2.390918273917725489e+00,-8.055529983277381900e-01
-1.760773161108393658e+00,-2.379221196765699542e+00,-8.060668604950050886e-01
-1.783142597916101524e+00,-2.373382864116043933e+00,-8.086545086284100403e-01
-1.811672331778449330e+00,-2.374790638079018024e+00,-8.138343642406723477e-01
-1.846516981090937648e+00,-2.383313846185274532e+00,-8.216065706392283730e-01
-1.885327716452228852e+00,-2.395876047937140818e+00,-8.309343009720361328e-01
-3.720066310169218848e+00,-4.491668492118176204e+00,-1.578552120401685688e+00
-3.837034233508188841e+00,-4.499352341667657740e+00,-1.600853416696626619e+00
-3.871988868543867923e+00,-4.475712625176021753e+00,-1.602412488443897054e+00
-3.921123613447631939e+00,-4.467499850088494817e+00,-1.609674729127323012e+00
-3.943652234118631306e+00,-4.438790886046891870e+00,-1.608122392522887356e+00
-3.986184756057433720e+00,-4.422783530553099141e+00,-1.612792242856431635e+00
-4.015394243578471745e+00,-4.392383109434738309e+00,-1.612277181832875828e+00
-4.077870375208722642e+00,-4.396576014836581336e+00,-1.624724578881975301e+00
-4.143306339674876604e+00,-4.402867807234223996e+00,-1.638209220293256330e+00
-4.279703795224074625e+00,-4.479831115393763774e+00,-1.678656783874870939e+00
-4.331163466521521066e+00,-4.469212347702138821e+00,-1.686438322357492803e+00
-4.386824706377939087e+00,-4.462147490147614803e+00,-1.695775524558353897e+00
-4.452317444881313868e+00,-4.463923174805263017e+00,-1.708742555325145851e+00
-4.523644016046125316e+00,-4.470329480665063748e+00,-1.723783766873385748e+00
-4.564345521797417149e+00,-4.446816847752328883e+00,-1.727417345725742015e+00
-4.613438364739090858e+00,-4.430834015611884169e+00,-1.734162103696930357e+00
-4.662537908121713315e+00,-4.414376709198216453e+00,-1.740907006570738158e+00
-4.720241398974638791e+00,-4.405209329426824638e+00,-1.750763206289895679e+00
-4.773722156163553443e+00,-4.391591321106605328e+00,-1.759063774354614473e+00
-4.824346090773050655e+00,-4.374886820793076225e+00,-1.766327317542530251e+00
-4.877896904773402653e+00,-4.360210699656967392e+00,-1.774627966745075280e+00
-4.932954480561830835e+00,-4.346247334704136378e+00,-1.783447203230219769e+00
-4.983626362111883701e+00,-4.327990832740712612e+00,-1.790710835176107185e+00
-5.031316460107822408e+00,-4.306766454735484473e+00,-1.796937252155023534e+00
-5.074473246380848401e+00,-4.281413993614759050e+00,-1.801607981148696469e+00
-5.125047981196384050e+00,-4.261722310062340036e+00,-1.808871497580636589e+00
-5.177114569797492294e+00,-4.242728667592774450e+00,-1.816653711174096575e+00
-5.217004636581587640e+00,-4.213683533246928015e+00,-1.820287101677680042e+00
-5.255663418866019398e+00,-4.192049204924498618e+00,-1.824957275471356999e+00
-5.293767330427208151e+00,-4.161141284890944370e+00,-1.828071855848484528e+00
-5.334791115644382131e+00,-4.132220257557273513e+00,-1.832223652988214102e+00
-5.378781238217057670e+00,-4.105221892425410246e+00,-1.837412693755919202e+00
-5.417978898218458461e+00,-4.074390527689805808e+00,-1.841045777533244499e+00
-5.463289361396698851e+00,-4.047715578920806578e+00,-1.846753312496401289e+00
-5.486428435063730902e+00,-4.004973277822942102e+00,-1.845199842235691667e+00
-5.449045560449621739e+00,-3.920104407942874403e+00,-1.823937808551661988e+00
-5.546061611140834735e+00,-3.928948270581618107e+00,-1.846760287858560945e+00
-5.533107152640922344e+00,-3.861900446063557091e+00,-1.833796008184060300e+00
-5.622345658971172888e+00,-3.863808115732834114e+00,-1.854025306148629371e+00
-5.705427947859152304e+00,-3.860406655533360265e+00,-1.872180159547275125e+00
-5.826047789332450932e+00,-3.880150572812659515e+00,-1.902264533063592111e+00
-5.869023308701740937e+00,-3.848581538728906626e+00,-1.907453027322281391e+00
-5.944578186480333315e+00,-3.837118706514553779e+00,-1.923014972783552601e+00
-6.051493983727519677e+00,-3.844057821669081498e+00,-1.948431848599440741e+00
-6.236384588074910695e+00,-3.896825037640995415e+00,-1.998226994470513107e+00
-6.283065900856231956e+00,-3.863893939022181367e+00,-2.004453066526538763e+00
